name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Stockholm,Sweden",2022-11-10,10.9,6.9,9.1,10.9,5.5,7.6,7.1,87.8,0,0,0,,0,0,32.4,18.2,222.8,1008,57.8,10.8,24.4,2,1,10,2022-11-10T07:29:07,2022-11-10T15:33:21,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-11-11,15,10,13.4,15,7.8,13.3,10.2,81,0.086,100,4.17,rain,0,0,55.1,30.5,240.7,1008.6,89.8,12.5,8.8,0.7,0,10,2022-11-11T07:31:35,2022-11-11T15:31:06,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,02458099999,ESSA,E4931,02567099999,ESSB"
"Stockholm,Sweden",2022-11-12,15,4.2,12.3,15,4.2,12.3,8.8,79.7,0,0,0,,0,0,54,31.9,263.1,1019.5,30.6,11,25,2.2,1,10,2022-11-12T07:34:03,2022-11-12T15:28:54,0.63,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02443099999,02458099999,ESSA,E4931,ESSB"
"Stockholm,Sweden",2022-11-13,9.3,0.8,4.3,9.3,0.8,4.3,3.4,94.2,0,0,0,,0,0,10.8,5.3,127.6,1030,36.8,5.6,28,2.4,2,10,2022-11-13T07:36:30,2022-11-13T15:26:44,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-11-14,7.9,4,6.6,7.1,4,5.7,6.1,96.5,0,0,0,,0,0,18,11.9,239.6,1024.4,95,8.7,14.3,1.3,1,10,2022-11-14T07:38:57,2022-11-14T15:24:37,0.69,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-11-15,7,5,5.6,5.4,1.8,2.9,2.7,82.2,0,0,0,,0,0,39.6,18.8,12.4,1020,92.6,12.4,19.6,1.6,1,10,2022-11-15T07:41:23,2022-11-15T15:22:31,0.73,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-11-16,4.1,1.8,3.6,1.9,-1,0.9,-0.4,74.9,0,0,0,,0,0,28.4,14.3,37.8,1021,90,13.4,8,0.6,0,10,2022-11-16T07:43:48,2022-11-16T15:20:29,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-11-17,2.6,0,1,-0.4,-3.6,-2.2,-1.2,85.8,0.117,100,8.33,"rain,snow",0,0,27,13,24.4,1018,88,12.3,11.5,1,1,10,2022-11-17T07:46:12,2022-11-17T15:18:29,0.79,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-11-18,2,0.4,1.2,-1,-3.3,-2.2,-1.4,83.4,3.718,100,33.33,"rain,snow",0,0,32.4,14.8,21.4,1019.5,81.3,12.4,11.7,1,1,10,2022-11-18T07:48:35,2022-11-18T15:16:31,0.82,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-11-19,0.5,-1,-0.1,-2.4,-6.4,-4.5,-3.1,80.8,5.99,100,37.5,snow,3,0.9,43.2,21.2,24.4,1018.8,96.9,10.7,3.6,0.3,0,10,2022-11-19T07:50:57,2022-11-19T15:14:37,0.85,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"02486099999,02464099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-11-20,0.3,-1,-0.3,-1,-5.9,-4.1,-0.8,96.3,15.628,100,95.83,snow,8.7,6.6,32.4,16.6,29.5,1010.8,94.7,5.4,3.7,0.3,0,10,2022-11-20T07:53:18,2022-11-20T15:12:45,0.89,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-11-21,1.4,-1,-0.1,-2.2,-5.5,-3.6,-0.4,97.9,20.823,100,70.83,"rain,snow",1.9,11.1,28.8,15.9,80.9,1007.4,92.4,7.3,5,0.5,0,10,2022-11-21T07:55:37,2022-11-21T15:10:56,0.92,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-11-22,2.9,1.2,2,0.4,-3.5,-1.4,-1.2,79.5,1.72,100,12.5,"rain,snow",0,13.1,33.5,19.8,87.8,1010.8,86.1,11.3,15.5,1.3,1,10,2022-11-22T07:57:55,2022-11-22T15:09:11,0.95,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,02484099999,02443099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-11-23,2,1,1.7,0.2,-3,-2,-0.9,83.3,1.211,100,25,"rain,snow",0,12,28.8,19,84.1,1013.5,85.7,12,7.2,0.5,0,10,2022-11-23T08:00:12,2022-11-23T15:07:28,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-11-24,3.1,1,2.2,1.9,-1.5,-0.4,0,85.2,1.214,100,25,"rain,snow",0,9.5,18,14.1,78.8,1016.2,92.7,11.7,8.4,0.6,0,10,2022-11-24T08:02:26,2022-11-24T15:05:49,0.02,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-11-25,3.1,0.9,1.8,2.6,-2.1,0.1,0.6,92.5,0.55,100,12.5,"rain,snow",0,5,14.4,9.8,37.5,1021.6,92.1,12.3,9.8,0.9,1,10,2022-11-25T08:04:39,2022-11-25T15:04:14,0.05,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"02486099999,02460099999,02490099999,F4490,02464099999,02469099999,02489099999,ESCM,02484099999,02443099999,02458099999,ESSA,ESSB"
"Stockholm,Sweden",2022-11-26,2.6,0,1.7,2,-1.1,0.4,1.3,96.6,2.172,100,29.17,"rain,snow",0,2.4,14.4,7.5,7.8,1026.7,97.7,8.8,8.1,0.7,1,10,2022-11-26T08:06:50,2022-11-26T15:02:41,0.09,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"02486099999,02460099999,02490099999,F4490,02464099999,02469099999,02489099999,ESCM,02484099999,02443099999,02458099999,ESSA,ESSB"
"Stockholm,Sweden",2022-11-27,2.8,0.8,1.2,1.6,-1.6,0.3,0.8,96.9,0.093,100,4.17,"rain,snow",0,2.5,14.4,8.1,346.7,1027.6,97.2,9.2,7,0.5,1,10,2022-11-27T08:08:59,2022-11-27T15:01:13,0.12,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,rain,"02486099999,02460099999,02490099999,F4490,02464099999,02469099999,02489099999,ESCM,02484099999,02443099999,02458099999,ESSA,ESSB"
"Stockholm,Sweden",2022-11-28,4,0.5,2.7,3.6,-1.3,0.5,1,88.7,0.644,100,20.83,"rain,snow",0,2.1,14.4,17.1,97.3,1027.1,91.5,9.9,3.5,0.3,0,10,2022-11-28T08:11:05,2022-11-28T14:59:48,0.16,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"02486099999,02460099999,02490099999,F4490,02464099999,02469099999,02489099999,ESCM,02484099999,02443099999,02458099999,ESSA,ESSB"
"Stockholm,Sweden",2022-11-29,3.9,1.6,2.9,1.3,-1.4,0,1.5,91.1,3.054,100,50,"rain,snow",0,1.6,25.2,15.8,90,1029.1,92.4,11,5.5,0.4,0,10,2022-11-29T08:13:09,2022-11-29T14:58:27,0.19,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,rain,"02486099999,02460099999,02490099999,F4490,02464099999,02469099999,02489099999,ESCM,02484099999,02443099999,02458099999,ESSA,ESSB"
"Stockholm,Sweden",2022-11-30,3.1,-1.5,1.4,3,-1.5,0.8,0.4,93.4,2.549,100,8.33,"rain,snow",0,0,10.8,10.3,101.3,1032.6,62.6,9.7,13.4,1.3,1,10,2022-11-30T08:15:11,2022-11-30T14:57:10,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-01,3.5,-0.1,2,3.1,-1.1,0.8,1.4,95.7,0.533,100,16.67,"rain,snow",0,0.1,15.5,10.1,48.6,1035,85.5,8.9,3.6,0.2,0,10,2022-12-01T08:17:09,2022-12-01T14:55:57,0.26,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-02,2.1,-0.1,1.4,-0.7,-3.7,-1.9,0,90.5,2.265,100,37.5,"rain,snow",0,0,27.3,15.7,17,1035,93.6,9.7,4.3,0.3,0,10,2022-12-02T08:19:05,2022-12-02T14:54:48,0.3,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow clearing later.,rain,"02486099999,02464099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-03,0,-2,-1.1,-3.1,-5.2,-4.3,-5.1,74.5,0,0,0,,0,0.2,28.8,12.9,33.5,1034.5,95,12.9,4.2,0.3,0,10,2022-12-03T08:20:58,2022-12-03T14:53:43,0.33,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-04,-0.9,-3.8,-2.1,-2,-7.2,-4.7,-3.7,89.3,0,0,0,,0,0.4,25.2,11.6,4.6,1033.7,69.9,12.5,9.9,0.7,1,10,2022-12-04T08:22:48,2022-12-04T14:52:43,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-05,0,-3.1,-1.6,-0.4,-5.9,-2.5,-2.9,90.8,0,0,0,,0,0,14.4,8,330.9,1028.2,92.6,10.5,5,0.4,0,10,2022-12-05T08:24:34,2022-12-05T14:51:47,0.4,Overcast,Cloudy skies throughout the day.,cloudy,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-06,-0.4,-6.1,-3.4,-2.9,-8.6,-6.1,-5.1,87.8,0,0,0,,0,0,18,13.7,270.9,1012.7,52.4,12.7,17.9,1.5,1,10,2022-12-06T08:26:17,2022-12-06T14:50:56,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-07,-4.1,-7.3,-5.6,-5,-11.7,-8,-6.9,90.6,0.093,100,4.17,snow,0,2.3,20.2,11,331.2,1006,49.8,13.1,9.1,0.8,1,10,2022-12-07T08:27:56,2022-12-07T14:50:09,0.47,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-08,-5.4,-9.2,-7,-6.7,-12.8,-10.3,-8.6,88.3,0,0,0,,0,0.1,18,10.3,274.4,1002.6,57.4,13,17.9,1.6,1,10,2022-12-08T08:29:32,2022-12-08T14:49:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-09,-3.2,-8.7,-5.3,-3.2,-10.4,-6.9,-6.3,92.3,0.217,100,16.67,snow,3,0.8,20.5,12.1,336.7,1006.3,84.1,9.6,2.8,0,0,10,2022-12-09T08:31:03,2022-12-09T14:48:50,0.54,"Snow, Partially cloudy",Partly cloudy throughout the day with a chance of snow throughout the day.,snow,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-10,-2.9,-5.4,-4.1,-4.1,-9.5,-8.1,-5.3,90.9,0.057,100,8.33,snow,0.1,1,21.6,16,300.7,1010,96.3,11.7,3.3,0.3,0,10,2022-12-10T08:32:31,2022-12-10T14:48:18,0.57,"Snow, Overcast",Cloudy skies throughout the day with snow.,snow,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-11,-5,-6.5,-5.6,-5.7,-12.2,-10,-6.5,93,0.415,100,16.67,snow,0.5,1.8,25.2,14,338.3,1013.4,84.6,8.6,11.4,1,1,10,2022-12-11T08:33:54,2022-12-11T14:47:51,0.61,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-12,-2.5,-5.6,-3.5,-7.9,-10.8,-9.3,-6,83.1,0.086,100,4.17,snow,0.4,2.3,54.5,31.7,348.4,1009.7,75.5,12.5,4.2,0.4,0,10,2022-12-12T08:35:13,2022-12-12T14:47:29,0.64,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-13,-3.1,-10.3,-7.4,-10.1,-17.6,-15,-10.6,77.7,0.392,100,8.33,snow,1.3,3.5,60.6,32.6,303.6,1001.2,49.9,10.3,9.1,0.8,1,10,2022-12-13T08:36:27,2022-12-13T14:47:12,0.67,"Snow, Partially cloudy",Clearing in the afternoon with snow clearing later.,snow,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-14,-4.8,-10.3,-7.3,-4.8,-16.5,-10.8,-8.7,89.4,3.688,100,50,snow,5.1,7.8,18,13,329.6,998.4,92,7.8,3.1,0.3,0,10,2022-12-14T08:37:37,2022-12-14T14:47:00,0.71,"Snow, Overcast",Cloudy skies throughout the day with a chance of snow throughout the day.,snow,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-15,-7.4,-15.4,-11,-7.4,-15.6,-12.5,-12.5,88.8,0.773,100,12.5,snow,0,10.3,14.4,11.4,251.7,1004.1,47.8,11.1,21.1,1.7,1,10,2022-12-15T08:38:42,2022-12-15T14:46:54,0.74,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-16,-9.1,-14.3,-10.7,-9.1,-14.3,-11.6,-12.1,89.9,0.022,100,4.17,snow,0,9.4,10.6,7,243.7,1014.3,85.9,8.8,46.1,3.8,3,10,2022-12-16T08:39:43,2022-12-16T14:46:53,0.75,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,ESSA,02458099999,ESSB,F4490"
"Stockholm,Sweden",2022-12-17,-0.9,-13.3,-4.7,-4.7,-13.3,-7.4,-6.3,88.8,0.022,100,4.17,snow,0,8.7,28.8,15.8,189.9,1020.2,80.7,10.6,21.5,1.9,2,10,2022-12-17T08:40:39,2022-12-17T14:46:57,0.8,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-18,2.9,-1.6,0.7,-1.4,-6.3,-3.7,-1.5,85.8,0,0,0,,0,7.5,39.6,21.5,223.9,1019.9,74.1,11.4,5.5,0.5,0,10,2022-12-18T08:41:29,2022-12-18T14:47:06,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB"
"Stockholm,Sweden",2022-12-19,2.6,-2.1,1,-0.2,-4.5,-1.9,-0.8,88,0,0,0,"rain,snow",0,5.6,32.4,15.4,171.5,1018.9,82.4,10,4.1,0.3,0,10,2022-12-19T08:42:15,2022-12-19T14:47:21,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-20,4.9,1,2.8,2.7,-1.5,0.5,2.5,97.7,3.493,100,25,rain,0,4.3,25.2,12,192.7,1004.5,95.1,5.6,1.5,0,0,10,2022-12-20T08:42:55,2022-12-20T14:47:41,0.9,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB"
"Stockholm,Sweden",2022-12-21,5.9,3.9,4.6,3.6,-0.4,1.6,3.2,90.7,1.142,100,12.5,rain,0,2,36,21.5,229.4,999.6,87.6,10.3,6.7,0.7,0,10,2022-12-21T08:43:31,2022-12-21T14:48:06,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB"
"Stockholm,Sweden",2022-12-22,3.9,2.9,3.4,1.9,-0.7,0.6,1.7,88.9,1.569,100,20.83,rain,0,2.6,32.4,14.9,201.6,995.9,88.7,12,6.4,0.5,1,10,2022-12-22T08:44:01,2022-12-22T14:48:37,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-23,3.5,-8.4,-1.5,1.3,-11.1,-5.2,-2.7,92,2.532,100,29.17,"rain,snow",1.4,2.2,39.6,18.9,304.1,997.1,58.2,13.7,7.8,0.6,0,10,2022-12-23T08:44:26,2022-12-23T14:49:13,0,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,snow,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB"
"Stockholm,Sweden",2022-12-24,-3.8,-10.2,-6.9,-4.7,-12.9,-7.9,-8,91.3,0,0,0,,0,0.1,10.8,9.1,247.1,1010.4,12.1,22,24.4,2.1,2,10,2022-12-24T08:44:46,2022-12-24T14:49:54,0.04,Clear,Clear conditions throughout the day.,clear-day,"02486099999,02460099999,02490099999,F4490,02464099999,02469099999,02489099999,ESCM,02484099999,02443099999,02458099999,ESSA,ESSB"
"Stockholm,Sweden",2022-12-25,1.3,-5.5,-3.5,-2.9,-9.4,-6.3,-4.3,94.1,0.186,100,4.17,snow,0,0,25.2,15.5,174.1,1017.6,84.7,11.4,19.5,1.7,2,10,2022-12-25T08:45:00,2022-12-25T14:50:40,0.07,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-26,3.3,0,2.2,-0.8,-3.1,-2.3,1.2,93.6,2.605,100,16.67,"rain,snow",0.5,0,39.6,24.8,139.4,1008.1,99.2,8,2.8,0.1,0,10,2022-12-26T08:45:09,2022-12-26T14:51:32,0.1,"Snow, Rain, Overcast",Cloudy skies throughout the day with late afternoon rain or snow.,snow,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,ESCM,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-27,2.9,-0.1,1.5,-1.3,-5.4,-2.9,-0.9,84.3,3.104,100,20.83,"rain,snow",0.9,1,39.6,24.4,253,999.2,64.8,11.1,5.8,0.4,0,10,2022-12-27T08:45:13,2022-12-27T14:52:28,0.14,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-28,1.1,-4.6,-1.4,-1.2,-7.1,-4,-3.8,84.6,0.799,100,20.83,snow,1.1,0.3,25.2,17.7,253.1,1005.7,38.2,10.5,6.6,0.5,0,10,2022-12-28T08:45:12,2022-12-28T14:53:30,0.17,"Snow, Partially cloudy",Becoming cloudy in the afternoon with snow.,snow,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-29,5.9,0.9,4,3.2,-1.4,1,3.6,97.8,4.748,100,50,rain,0,1.2,31.2,21.8,147.4,995.1,98.4,7.2,2.6,0.1,0,10,2022-12-29T08:45:05,2022-12-29T14:54:36,0.21,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-30,5.5,2.9,4.6,2.4,-0.6,1.6,2.4,85.6,0.12,100,4.17,rain,0,1.1,32.4,17.6,200.3,997,84.3,12.6,6.5,0.5,0,10,2022-12-30T08:44:53,2022-12-30T14:55:47,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2022-12-31,6.9,3.9,5.7,3.8,-0.9,1.9,2.8,81.7,2.471,100,16.67,rain,0,0.2,57.6,32.7,192.5,992.7,57.2,11.6,6.5,0.5,0,10,2022-12-31T08:44:36,2022-12-31T14:57:03,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"02486099999,02464099999,02460099999,02490099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2023-01-01,3.5,-5.2,-0.5,2.1,-5.2,-1,-1.9,90.7,0,0,0,,0,0,14.6,10.3,295.1,1004.4,35.7,15.9,9.8,0.9,1,10,2023-01-01T08:44:14,2023-01-01T14:58:23,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"02486099999,02464099999,02460099999,02469099999,02489099999,02484099999,02458099999,ESSA,ESSB,F4490"
"Stockholm,Sweden",2023-01-02,5.1,-5.9,2.4,5.1,-5.9,0.6,1.9,96.9,11.972,100,70.83,"rain,snow",0.2,0.1,25.2,16.7,132.5,1009.5,94.5,9,2.8,0.2,0,10,2023-01-02T08:43:47,2023-01-02T14:59:47,0.35,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSB,F4490"
"Stockholm,Sweden",2023-01-03,0.1,-5.1,-2.2,-3.8,-8.8,-6.8,-3.8,89.3,4.687,100,20.83,"rain,snow",1.4,0.7,36,21.1,291.7,1014.2,49.9,26.3,18.4,1.5,2,10,2023-01-03T08:43:15,2023-01-03T15:01:16,0.38,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow clearing later.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSB,F4490"
"Stockholm,Sweden",2023-01-04,-0.2,-8.2,-3.5,-5.2,-10.7,-6.8,-4.2,95.1,2.603,100,33.33,snow,2.1,0.4,43.2,21.6,68.3,1014.2,70.9,14.8,4.6,0.4,0,10,2023-01-04T08:42:38,2023-01-04T15:02:49,0.41,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,ESSB,F4490"
"Stockholm,Sweden",2023-01-05,-0.7,-7.1,-3.3,-6.2,-10.9,-8.4,-5.3,85.8,3.27,100,37.5,"rain,snow",1.3,3.7,43.2,26.2,41.6,1013.7,95,11.8,5.2,0.4,0,10,2023-01-05T08:41:56,2023-01-05T15:04:27,0.45,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-06,-3.4,-9.7,-5.1,-4.9,-12.3,-10.5,-7.4,84.2,0.651,100,20.83,snow,0.4,4.8,46.8,31.7,113.8,1022.3,84.4,13.2,7.3,0.6,0,10,2023-01-06T08:41:10,2023-01-06T15:06:07,0.48,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
"Stockholm,Sweden",2023-01-07,1.3,-3.8,-0.5,-3.5,-10.4,-5.9,-1.5,92.9,1.665,100,37.5,"rain,snow",1.7,6.8,39.6,25.3,138.8,1015.5,97.3,8.1,5.3,0.5,0,10,2023-01-07T08:40:18,2023-01-07T15:07:52,0.5,"Snow, Rain, Overcast",Cloudy skies throughout the day with a chance of rain or snow throughout the day.,snow,"02486099999,02464099999,02460099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSA,ESSB,F4490"
"Stockholm,Sweden",2023-01-08,4.1,1.7,3.3,0.9,-3.7,-1,2.9,97.2,11.231,100,79.17,rain,0,3.4,39.6,25.1,142.2,1005.8,98.6,5.5,2.5,0.2,0,10,2023-01-08T08:39:23,2023-01-08T15:09:40,0.55,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"02486099999,02464099999,02469099999,02489099999,02484099999,02458099999,E4931,ESSB"
